platform,video_id,comment_id,author,author_id,content,like_count,reply_count,publish_time,ip_location,sentiment,mentioned_games
youtube,OiN5f7DT1Og,UgyaHvLOjQXWRcnyash4AaABAg.9GaTEfRCc5h9JZzDB3G-Pd,@邱月雲-y5w,UC2vQP8A4ft3jBZSjndI8qjg,+1,1,0,5 years ago,,,
youtube,OiN5f7DT1Og,UgyaHvLOjQXWRcnyash4AaABAg.9GaTEfRCc5h9Jg6UnWbTEo,@邱月雲-y5w,UC2vQP8A4ft3jBZSjndI8qjg,+1,1,0,5 years ago,,,
youtube,OiN5f7DT1Og,Ugy_X9hZ12wF3al0f494AaABAg.9GYcb_JZBlI9GYeWpfXe0D,@ahfung5771,UCnKHfUqfcSLKxrC0EIgUhhQ,@Brian Xuen Sien Ngu 提前写好的 单曲早出了😂,0,0,5 years ago (edited),,,
youtube,OiN5f7DT1Og,Ugy_X9hZ12wF3al0f494AaABAg.9GYcb_JZBlI9GYf983Q8xC,@ahfung5771,UCnKHfUqfcSLKxrC0EIgUhhQ,@Gloryer 正常 哈哈哈哈 但这次不懂为何上不去,0,0,5 years ago (edited),,,
youtube,OiN5f7DT1Og,Ugy_X9hZ12wF3al0f494AaABAg.9GYcb_JZBlI9GYfScZgI9w,@ahfung5771,UCnKHfUqfcSLKxrC0EIgUhhQ,@Brian Xuen Sien Ngu 是啊 游戏代言的单曲,0,0,5 years ago (edited),,,
youtube,OiN5f7DT1Og,Ugy_X9hZ12wF3al0f494AaABAg.9GYcb_JZBlI9GYfskZI0s2,@ahfung5771,UCnKHfUqfcSLKxrC0EIgUhhQ,@Gloryer 这次被吞了 哈哈哈哈哈,0,0,5 years ago (edited),,,
youtube,OiN5f7DT1Og,UgzYDvpcDyNjV-wWwhx4AaABAg.9GYqvnLSc3U9Gbd_WzsYtx,@naplife20,UCHuHKnNqo5fweHr8j3M1LGA,還有穿越火線❤,5,0,5 years ago,,,
youtube,OiN5f7DT1Og,UgzYDvpcDyNjV-wWwhx4AaABAg.9GYqvnLSc3U9UiG0LITyhe,@徐笨笨-i4i,UCMhRcuhpp1sLIuiJ8_jLHTA," @naplife20  ????
你是指??
這首枚代言阿",0,0,4 years ago,,,
youtube,OiN5f7DT1Og,UgzYDvpcDyNjV-wWwhx4AaABAg.9GYqvnLSc3UA0qtPep006w,@派猛,UCRJw6G153v5EO2pgRB8nr6Q,現在還有個無雙的王者,2,0,2 years ago,,,
youtube,OiN5f7DT1Og,UgxsFJVCoXEt3wNZXW54AaABAg.9GYex7d-dZe9GYhHcM508S,@totallyrealnotfakelifeadvi7547,UC6ZTsp2UFBUB6T9-1rkUPow,oh you are so correct,15,0,5 years ago,,,
youtube,OiN5f7DT1Og,UgxsFJVCoXEt3wNZXW54AaABAg.9GYex7d-dZe9GYkI-1ymlt,@Pootus5372,UC4pONRPOm3W1q6ffx8Bhg_Q,So true,5,0,5 years ago,,,
youtube,OiN5f7DT1Og,UgxsFJVCoXEt3wNZXW54AaABAg.9GYex7d-dZe9GYujW856XM,@cherry-ek5li,UC6Qfmc3sdaL7akt8O2jaMKg,exactly!!,3,0,5 years ago,,,
youtube,OiN5f7DT1Og,UgxsFJVCoXEt3wNZXW54AaABAg.9GYex7d-dZe9GZRunkxZ6Q,@xiulinzhu9960,UC2pNeUWwFZZ4NFops6p8Eeg,That’s so right. It’s like movie I watch!,0,0,5 years ago,,,
