platform,video_id,comment_id,author,author_id,content,like_count,reply_count,publish_time,ip_location,sentiment,mentioned_games
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iCyipxY1cA,@OLDInsight,UCMnMOx9p-Pk-VbZovz9LyXA,诸葛村夫，你TM…,71,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iDwU2zPhVh,@水查人,UCSk2Hri0cdXCC3q5NntYTfw,你這足足一人大軍要分10000路分不分的均勻?,11,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iEkzvpUV7p,@waipanglee8810,UCN6eQdERuD5_o8QKkJjaAEg,說這話都不叫“孔明”，他叫“亮子”,8,0,3 years ago (edited),,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iD8hRudBgd,@wifato4194,UCfD2iKqfqqJ8mhOws3iimqA,這種方法是骨灰給他揚了吧,7,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iDmO5o4_0j,@wsxlgb5822,UCd5E1K1NbBcGsUKQhpPA9aw,劉備: 這次我不讓分兵,6,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iDqNDQz2cq,@飞天麵,UC1PeilrP5LrlMkR3TN6yjnw,敌羞！我去脱他衣！,5,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iEBbYaI4i6,@倪澤,UCjRmJowAyjoJlKS284Nn_Yg,由主公一人在大路上誘敵，其他分兵9999路,5,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iEG2RVxRUm,@水查人,UCSk2Hri0cdXCC3q5NntYTfw, @倪澤  直襲敵方廚房,1,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iLAMnqU4qx,@chungweiwu3172,UCZouk85FbLkpB9iqFl16uGQ,請主公一人分9999路誘敵，其餘9999人直取地敵方廚房,5,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iE1ndawB0v,@一切顯現於33,UC3IFdsZijZBJAP1RfZjdT8g,錯了，是10000 兵分10000路,4,0,3 years ago,,,
youtube,U1gLfDWbX9Y,UgxsgEldOAqa4QsW5iN4AaABAg.9iCpJvE9auM9iRj6tdgJZP,@deanchong6262,UCLYzZxm0XC7L2RSQYgEr6YA,不可能，我二弟天下无敌,4,0,3 years ago,,,
