platform,video_id,comment_id,author,author_id,content,like_count,reply_count,publish_time,ip_location,sentiment,mentioned_games
youtube,CEkwIr1eNNA,UgxKDh4ecHbpWnarZyZ4AaABAg,@noel8446,UCr4-JjnC82vzK30y2m-rGvw,"三国志を描いた色んな作品があるけど
あっちゃんのこれが一番好きかも😂",39,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgwCpkn4NpyGhi33clp4AaABAg,@田中幹人-j8k,UCht0I__bi5-ErBbCcAWttTQ,"あっちゃんの授業めっちゃわかりやすいです↑↑

自分的には、結局関羽が1番カッコよってなりました笑",3,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgzVRZ3dCZgj1E3uTft4AaABAg,@マクレスターゆう,UCD6mtEVhcPb4AtUpOnMS-gw,最高！あっという間に時間が過ぎていった,7,0,11 months ago,,,
youtube,CEkwIr1eNNA,Ugz6HGAy6iNp1GF-Z4x4AaABAg,@hanxiaoxu5061,UC8do_1YoV6o77XbkMynSQUg,"やった!三国志だ
三国時代に興味があったので取り上げてくれて感謝しています😊",5,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgzsqCSC4uwA9MY6LR54AaABAg,@seira-j4e,UCKpRv7ZDeKxQfcWFfujsObg,中田先生の盛り上がった解説が面白くてすごく感動します,3,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgyXdA5poH8jbzzrlIt4AaABAg,@ナッツSRC,UCbvupVLEg1TjJNPB5UA5MLg,三国志、漫画でも途中で脱落してしまってましたが、あっちゃんに面白さを教えてもらえました✨ありがとうございます😊またUpdate版見直します！,24,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgzEjSuR7oiQFk1WPa14AaABAg,@ドラゴンSRC,UCEsT81ZGcGKUUjHJV2iyshg,"憑依劇が最高に面白い！！
ちょいちょい忘れてるところあったので、定期的に見るの大事❤",4,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgxSCKHHTl9GDsLQJLd4AaABAg,@どーきー-g1q,UC0RGWWjGvxWlIgX23QRUPdg,あっちゃんの演じる袁紹、親しみやすそうなエリートって感じが憎めなくてで好き,3,0,11 months ago,,,
youtube,CEkwIr1eNNA,UgwXhW_w5C-jxsGHEXN4AaABAg,@リズ兵,UCScQMfxAw9XiAbkJqGAvULw,"久しぶりに、あっちゃんの話しを聞いた‼
やっぱり…お上手ですな、伝え方がね。",1,0,4 months ago,,,
youtube,CEkwIr1eNNA,Ugx6PiDVO2bcwa8qztx4AaABAg,@Sachanhouse,UCgZqbBjTBhe6XR0Y_tpvxEw,"面白かった。分かりやすい説明。
ごちゃごちゃした頭が整理できました。本も読んでみよう。楽しい。",1,0,1 month ago,,,
